anon_subj_idx,acc,rt,trial,epoch_number,epoch_trial,epoch_trial_run,reward_code,lambda,opt_choice_prob,id_choice,id_solution,LR_choice,LR_solution,change_point
4,0.0,0.4849038124084473,39,2.0,6.0,6.0,1,20.0,0.65,109.0,102.0,82.0,76.0,0.0
4,1.0,0.5592961311340332,40,2.0,7.0,7.0,1,20.0,0.65,102.0,102.0,82.0,82.0,0.0
4,1.0,0.5623621940612794,41,2.0,8.0,8.0,1,20.0,0.65,102.0,102.0,76.0,76.0,0.0
4,1.0,0.6108129024505615,42,2.0,9.0,9.0,1,20.0,0.65,102.0,102.0,76.0,76.0,0.0
4,1.0,0.34647798538208,43,2.0,10.0,10.0,1,20.0,0.65,102.0,102.0,82.0,82.0,0.0
4,1.0,0.3679718971252441,44,2.0,11.0,11.0,1,20.0,0.65,102.0,102.0,76.0,76.0,0.0
4,0.0,0.4185969829559327,45,2.0,-3.0,-3.0,1,20.0,0.65,109.0,102.0,76.0,82.0,0.0
4,0.0,0.5219099521636963,46,2.0,-2.0,-2.0,1,20.0,0.65,109.0,102.0,82.0,76.0,0.0
4,1.0,0.543828010559082,47,2.0,-1.0,-1.0,1,20.0,0.65,102.0,102.0,76.0,76.0,0.0
4,0.0,0.4277200698852539,48,3.0,0.0,0.0,1,20.0,0.65,102.0,109.0,82.0,76.0,1.0
4,0.0,0.4995229244232178,49,3.0,1.0,1.0,1,20.0,0.65,102.0,109.0,82.0,76.0,0.0
4,0.0,0.5781369209289551,50,3.0,2.0,2.0,1,20.0,0.65,102.0,109.0,76.0,82.0,0.0
4,0.0,0.4539411067962646,51,3.0,3.0,3.0,1,20.0,0.65,102.0,109.0,82.0,76.0,0.0
4,0.0,0.511232852935791,52,3.0,4.0,4.0,1,20.0,0.65,102.0,109.0,82.0,76.0,0.0
4,0.0,0.4327328205108642,53,3.0,5.0,5.0,1,20.0,0.65,102.0,109.0,76.0,82.0,0.0
4,0.0,0.4299168586730957,54,3.0,6.0,6.0,1,20.0,0.65,102.0,109.0,82.0,76.0,0.0
4,1.0,0.5302369594573976,55,3.0,7.0,7.0,1,20.0,0.65,109.0,109.0,82.0,82.0,0.0
4,0.0,0.5160851478576659,56,3.0,8.0,8.0,1,20.0,0.65,102.0,109.0,82.0,76.0,0.0
4,0.0,0.4845149517059327,57,3.0,9.0,-3.0,1,20.0,0.65,102.0,109.0,76.0,82.0,0.0
4,0.0,0.5547840595245361,58,3.0,10.0,-2.0,1,20.0,0.65,102.0,109.0,82.0,76.0,0.0
4,0.0,0.5130510330200195,59,3.0,11.0,-1.0,1,20.0,0.65,102.0,109.0,82.0,76.0,0.0
4,0.0,0.5064880847930909,0,3.0,12.0,12.0,1,20.0,0.65,102.0,109.0,76.0,82.0,0.0
4,0.0,0.4094510078430176,1,3.0,13.0,13.0,1,20.0,0.65,102.0,109.0,76.0,82.0,0.0
4,0.0,0.4089882373809814,2,3.0,14.0,14.0,1,20.0,0.65,102.0,109.0,76.0,82.0,0.0
4,0.0,0.591132879257202,3,3.0,15.0,15.0,1,20.0,0.65,102.0,109.0,82.0,76.0,0.0
4,0.0,0.5076777935028077,4,3.0,16.0,16.0,1,20.0,0.65,102.0,109.0,82.0,76.0,0.0
4,1.0,0.4672031402587891,5,3.0,17.0,17.0,1,20.0,0.65,109.0,109.0,76.0,76.0,0.0
4,0.0,0.5341989994049072,6,3.0,18.0,18.0,1,20.0,0.65,102.0,109.0,76.0,82.0,0.0
4,0.0,0.4015250205993652,7,3.0,19.0,19.0,1,20.0,0.65,102.0,109.0,82.0,76.0,0.0
4,0.0,0.4736840724945068,8,3.0,-3.0,-3.0,1,20.0,0.65,102.0,109.0,82.0,76.0,0.0
4,0.0,0.4881398677825927,9,3.0,-2.0,-2.0,1,20.0,0.65,102.0,109.0,76.0,82.0,0.0
4,0.0,0.4089150428771973,10,3.0,-1.0,-1.0,1,20.0,0.65,102.0,109.0,82.0,76.0,0.0
4,1.0,0.4691679477691649,11,4.0,0.0,0.0,1,20.0,0.65,102.0,102.0,82.0,82.0,1.0
4,1.0,0.4234261512756348,12,4.0,1.0,1.0,1,20.0,0.65,102.0,102.0,82.0,82.0,0.0
4,0.0,0.4893250465393066,13,4.0,2.0,2.0,1,20.0,0.65,109.0,102.0,82.0,76.0,0.0
4,0.0,0.5728569030761719,14,4.0,3.0,3.0,1,20.0,0.65,109.0,102.0,82.0,76.0,0.0
4,1.0,0.4670240879058838,15,4.0,4.0,4.0,1,20.0,0.65,102.0,102.0,76.0,76.0,0.0
4,0.0,0.507897138595581,16,4.0,5.0,5.0,1,20.0,0.65,109.0,102.0,82.0,76.0,0.0
4,0.0,0.5033810138702394,17,4.0,6.0,6.0,1,20.0,0.65,109.0,102.0,76.0,82.0,0.0
4,1.0,0.556623935699463,18,4.0,7.0,7.0,1,20.0,0.65,102.0,102.0,76.0,76.0,0.0
4,0.0,0.5796978473663329,19,4.0,8.0,8.0,1,20.0,0.65,109.0,102.0,76.0,82.0,0.0
4,0.0,0.5473229885101318,20,4.0,9.0,9.0,1,20.0,0.65,109.0,102.0,76.0,82.0,0.0
4,0.0,0.4434549808502196,21,4.0,10.0,10.0,1,20.0,0.65,109.0,102.0,82.0,76.0,0.0
4,0.0,0.6067209243774414,22,4.0,11.0,11.0,1,20.0,0.65,109.0,102.0,76.0,82.0,0.0
4,1.0,0.5373759269714355,23,4.0,12.0,12.0,1,20.0,0.65,102.0,102.0,82.0,82.0,0.0
4,0.0,0.5656640529632568,24,4.0,13.0,13.0,1,20.0,0.65,109.0,102.0,82.0,76.0,0.0
4,,,25,4.0,14.0,14.0,1,20.0,0.65,,102.0,,76.0,0.0
4,1.0,0.4195699691772461,26,4.0,-3.0,-3.0,1,20.0,0.65,102.0,102.0,76.0,76.0,0.0
4,1.0,0.5849530696868896,27,4.0,-2.0,-2.0,1,20.0,0.65,102.0,102.0,76.0,76.0,0.0
4,1.0,0.4657130241394042,28,4.0,-1.0,-1.0,1,20.0,0.65,102.0,102.0,82.0,82.0,0.0
4,0.0,0.4719841480255128,29,5.0,0.0,0.0,1,20.0,0.65,102.0,109.0,82.0,76.0,1.0
4,0.0,0.6204679012298584,30,5.0,1.0,1.0,1,20.0,0.65,102.0,109.0,76.0,82.0,0.0
4,0.0,0.584191083908081,31,5.0,2.0,2.0,1,20.0,0.65,102.0,109.0,76.0,82.0,0.0
4,0.0,0.5428960323333741,32,5.0,3.0,3.0,1,20.0,0.65,102.0,109.0,76.0,82.0,0.0
4,1.0,0.4353981018066406,33,5.0,4.0,4.0,1,20.0,0.65,109.0,109.0,76.0,76.0,0.0
4,0.0,0.5765340328216553,34,5.0,5.0,5.0,1,20.0,0.65,102.0,109.0,82.0,76.0,0.0
4,0.0,0.5624349117279053,35,5.0,6.0,6.0,1,20.0,0.65,102.0,109.0,76.0,82.0,0.0
4,0.0,0.5936141014099121,36,5.0,7.0,7.0,1,20.0,0.65,102.0,109.0,82.0,76.0,0.0
4,1.0,0.6435990333557129,37,5.0,8.0,8.0,1,20.0,0.65,109.0,109.0,82.0,82.0,0.0
4,1.0,0.5230469703674318,38,5.0,9.0,9.0,1,20.0,0.65,109.0,109.0,76.0,76.0,0.0
4,1.0,0.5378310680389405,39,5.0,10.0,10.0,1,20.0,0.65,109.0,109.0,82.0,82.0,0.0
4,0.0,0.6020228862762451,40,5.0,11.0,11.0,1,20.0,0.65,102.0,109.0,82.0,76.0,0.0
4,0.0,0.5749220848083496,41,5.0,12.0,12.0,1,20.0,0.65,102.0,109.0,76.0,82.0,0.0
4,0.0,0.5621991157531738,42,5.0,13.0,13.0,1,20.0,0.65,102.0,109.0,82.0,76.0,0.0
4,0.0,0.5831198692321777,43,5.0,14.0,14.0,1,20.0,0.65,102.0,109.0,82.0,76.0,0.0
4,0.0,0.6302011013031005,44,5.0,15.0,15.0,1,20.0,0.65,102.0,109.0,82.0,76.0,0.0
4,1.0,0.6036810874938964,45,5.0,16.0,16.0,1,20.0,0.65,109.0,109.0,82.0,82.0,0.0
4,0.0,0.4978609085083008,46,5.0,17.0,17.0,1,20.0,0.65,102.0,109.0,76.0,82.0,0.0
4,0.0,0.5013370513916015,47,5.0,18.0,18.0,1,20.0,0.65,102.0,109.0,82.0,76.0,0.0
4,0.0,0.5449020862579345,48,5.0,-3.0,-3.0,1,20.0,0.65,102.0,109.0,76.0,82.0,0.0
4,0.0,0.5033459663391113,49,5.0,-2.0,-2.0,1,20.0,0.65,102.0,109.0,82.0,76.0,0.0
4,1.0,0.5067379474639891,50,5.0,-1.0,-1.0,1,20.0,0.65,109.0,109.0,82.0,82.0,0.0
4,0.0,0.4333670139312743,51,6.0,0.0,0.0,1,20.0,0.65,109.0,102.0,76.0,82.0,1.0
4,1.0,0.5760521888732909,52,6.0,1.0,1.0,1,20.0,0.65,102.0,102.0,76.0,76.0,0.0
4,1.0,0.4815380573272705,53,6.0,2.0,2.0,1,20.0,0.65,102.0,102.0,82.0,82.0,0.0
4,0.0,0.5464870929718016,54,6.0,3.0,3.0,1,20.0,0.65,109.0,102.0,76.0,82.0,0.0
4,0.0,0.445335865020752,55,6.0,4.0,4.0,1,20.0,0.65,109.0,102.0,76.0,82.0,0.0
4,0.0,0.4677228927612305,56,6.0,5.0,5.0,1,20.0,0.65,109.0,102.0,82.0,76.0,0.0
4,0.0,0.5264649391174318,57,6.0,6.0,-3.0,1,20.0,0.65,109.0,102.0,76.0,82.0,0.0
4,0.0,0.5074639320373536,58,6.0,7.0,-2.0,1,20.0,0.65,109.0,102.0,82.0,76.0,0.0
4,0.0,0.4564812183380127,59,6.0,8.0,-1.0,1,20.0,0.65,109.0,102.0,82.0,76.0,0.0
4,1.0,0.4678390026092529,0,6.0,9.0,9.0,1,20.0,0.65,102.0,102.0,82.0,82.0,0.0
4,1.0,0.4595158100128173,1,6.0,10.0,10.0,1,20.0,0.65,102.0,102.0,82.0,82.0,0.0
4,1.0,0.4915180206298828,2,6.0,11.0,11.0,1,20.0,0.65,102.0,102.0,76.0,76.0,0.0
4,1.0,0.4823379516601562,3,6.0,12.0,12.0,1,20.0,0.65,102.0,102.0,82.0,82.0,0.0
4,1.0,0.447951078414917,4,6.0,13.0,13.0,1,20.0,0.65,102.0,102.0,76.0,76.0,0.0
4,1.0,0.4439821243286132,5,6.0,14.0,14.0,1,20.0,0.65,102.0,102.0,82.0,82.0,0.0
4,1.0,0.5640079975128173,6,6.0,-3.0,-3.0,1,20.0,0.65,102.0,102.0,82.0,82.0,0.0
4,1.0,0.4737908840179444,7,6.0,-2.0,-2.0,1,20.0,0.65,102.0,102.0,76.0,76.0,0.0
4,1.0,0.4856290817260742,8,6.0,-1.0,-1.0,1,20.0,0.65,102.0,102.0,82.0,82.0,0.0
4,0.0,0.5402059555053711,9,7.0,0.0,0.0,1,20.0,0.65,102.0,109.0,76.0,82.0,1.0
4,1.0,0.494391918182373,10,7.0,1.0,1.0,1,20.0,0.65,109.0,109.0,76.0,76.0,0.0
4,0.0,0.6396780014038085,11,7.0,2.0,2.0,1,20.0,0.65,102.0,109.0,76.0,82.0,0.0
4,1.0,0.5317649841308594,12,7.0,3.0,3.0,1,20.0,0.65,109.0,109.0,76.0,76.0,0.0
4,0.0,0.5460691452026367,13,7.0,4.0,4.0,1,20.0,0.65,102.0,109.0,76.0,82.0,0.0
4,1.0,0.4789309501647949,14,7.0,5.0,5.0,1,20.0,0.65,109.0,109.0,82.0,82.0,0.0
4,1.0,0.5190091133117677,15,7.0,6.0,6.0,1,20.0,0.65,109.0,109.0,76.0,76.0,0.0
4,1.0,0.5771408081054688,16,7.0,7.0,7.0,1,20.0,0.65,109.0,109.0,76.0,76.0,0.0
4,1.0,0.5409250259399415,17,7.0,8.0,8.0,1,20.0,0.65,109.0,109.0,76.0,76.0,0.0
4,1.0,0.5460009574890136,18,7.0,9.0,9.0,1,20.0,0.65,109.0,109.0,82.0,82.0,0.0
4,0.0,0.572288990020752,19,7.0,10.0,10.0,1,20.0,0.65,102.0,109.0,82.0,76.0,0.0
4,0.0,0.5221590995788575,20,7.0,11.0,11.0,1,20.0,0.65,102.0,109.0,76.0,82.0,0.0
4,0.0,0.5010299682617188,21,7.0,12.0,12.0,1,20.0,0.65,102.0,109.0,82.0,76.0,0.0
4,1.0,0.6285381317138673,22,7.0,13.0,13.0,1,20.0,0.65,109.0,109.0,82.0,82.0,0.0
4,0.0,0.5605959892272948,23,7.0,14.0,14.0,1,20.0,0.65,102.0,109.0,82.0,76.0,0.0
4,1.0,0.4716341495513916,24,7.0,-3.0,-3.0,1,20.0,0.65,109.0,109.0,82.0,82.0,0.0
4,0.0,0.4615960121154784,25,7.0,-2.0,-2.0,1,20.0,0.65,102.0,109.0,82.0,76.0,0.0
4,1.0,0.5712459087371826,26,7.0,-1.0,-1.0,1,20.0,0.65,109.0,109.0,82.0,82.0,0.0
4,1.0,0.5645549297332765,27,8.0,0.0,0.0,1,20.0,0.65,102.0,102.0,76.0,76.0,1.0
4,1.0,0.5693578720092773,28,8.0,1.0,1.0,1,20.0,0.65,102.0,102.0,76.0,76.0,0.0
4,0.0,0.5676479339599609,29,8.0,2.0,2.0,1,20.0,0.65,109.0,102.0,82.0,76.0,0.0
4,0.0,0.583939790725708,30,8.0,3.0,3.0,1,20.0,0.65,109.0,102.0,82.0,76.0,0.0
4,0.0,0.6068370342254639,31,8.0,4.0,4.0,1,20.0,0.65,109.0,102.0,82.0,76.0,0.0
4,1.0,0.5371379852294921,32,8.0,5.0,5.0,1,20.0,0.65,102.0,102.0,82.0,82.0,0.0
4,1.0,0.4984750747680664,33,8.0,6.0,6.0,1,20.0,0.65,102.0,102.0,82.0,82.0,0.0
4,0.0,0.4964458942413331,34,8.0,7.0,7.0,1,20.0,0.65,109.0,102.0,82.0,76.0,0.0
4,0.0,0.562079906463623,35,8.0,8.0,8.0,1,20.0,0.65,109.0,102.0,82.0,76.0,0.0
4,0.0,0.5453619956970216,36,8.0,9.0,9.0,1,20.0,0.65,109.0,102.0,76.0,82.0,0.0
4,1.0,0.5040760040283204,37,8.0,10.0,10.0,1,20.0,0.65,102.0,102.0,82.0,82.0,0.0
4,1.0,0.5353729724884033,38,8.0,11.0,11.0,1,20.0,0.65,102.0,102.0,76.0,76.0,0.0
4,0.0,0.4770288467407226,39,8.0,12.0,12.0,1,20.0,0.65,109.0,102.0,76.0,82.0,0.0
4,0.0,0.5748260021209716,40,8.0,13.0,13.0,1,20.0,0.65,109.0,102.0,82.0,76.0,0.0
4,0.0,0.5821380615234376,41,8.0,14.0,14.0,1,20.0,0.65,109.0,102.0,76.0,82.0,0.0
4,0.0,0.4811639785766602,42,8.0,15.0,15.0,1,20.0,0.65,109.0,102.0,82.0,76.0,0.0
4,1.0,0.4658079147338867,43,8.0,16.0,16.0,1,20.0,0.65,102.0,102.0,82.0,82.0,0.0
4,1.0,0.5197219848632812,44,8.0,17.0,17.0,1,20.0,0.65,102.0,102.0,82.0,82.0,0.0
4,0.0,0.5975139141082764,45,8.0,-3.0,-3.0,1,20.0,0.65,109.0,102.0,76.0,82.0,0.0
4,1.0,0.5288729667663574,46,8.0,-2.0,-2.0,1,20.0,0.65,102.0,102.0,76.0,76.0,0.0
4,0.0,0.3745779991149902,47,8.0,-1.0,-1.0,1,20.0,0.65,109.0,102.0,82.0,76.0,0.0
4,0.0,0.4733891487121582,48,9.0,0.0,0.0,1,20.0,0.65,102.0,109.0,82.0,76.0,1.0
4,0.0,0.5044450759887696,49,9.0,1.0,1.0,1,20.0,0.65,102.0,109.0,82.0,76.0,0.0
4,1.0,0.6098501682281495,50,9.0,2.0,2.0,1,20.0,0.65,109.0,109.0,82.0,82.0,0.0
4,1.0,0.640286922454834,51,9.0,3.0,3.0,1,20.0,0.65,109.0,109.0,82.0,82.0,0.0
4,0.0,0.5059709548950195,52,9.0,4.0,4.0,1,20.0,0.65,102.0,109.0,76.0,82.0,0.0
4,0.0,0.543267011642456,53,9.0,5.0,5.0,1,20.0,0.65,102.0,109.0,82.0,76.0,0.0
4,1.0,0.5857319831848145,54,9.0,6.0,6.0,1,20.0,0.65,109.0,109.0,76.0,76.0,0.0
4,1.0,0.4804019927978515,55,9.0,7.0,7.0,1,20.0,0.65,109.0,109.0,76.0,76.0,0.0
4,0.0,0.566547155380249,56,9.0,8.0,8.0,1,20.0,0.65,102.0,109.0,76.0,82.0,0.0
4,0.0,0.4984140396118163,57,9.0,9.0,-3.0,1,20.0,0.65,102.0,109.0,76.0,82.0,0.0
4,0.0,0.584252119064331,58,9.0,10.0,-2.0,1,20.0,0.65,102.0,109.0,82.0,76.0,0.0
4,1.0,0.653764009475708,59,9.0,11.0,-1.0,1,20.0,0.65,109.0,109.0,82.0,82.0,0.0
4,1.0,0.6446988582611084,0,9.0,12.0,12.0,1,20.0,0.65,109.0,109.0,76.0,76.0,0.0
4,0.0,0.570044994354248,1,9.0,13.0,13.0,1,20.0,0.65,102.0,109.0,76.0,82.0,0.0
4,1.0,0.5352399349212646,2,9.0,14.0,14.0,1,20.0,0.65,109.0,109.0,82.0,82.0,0.0
4,1.0,0.5081899166107178,3,9.0,15.0,15.0,1,20.0,0.65,109.0,109.0,76.0,76.0,0.0
4,1.0,0.581684112548828,4,9.0,16.0,16.0,1,20.0,0.65,109.0,109.0,76.0,76.0,0.0
4,1.0,0.4904007911682129,5,9.0,17.0,17.0,1,20.0,0.65,109.0,109.0,82.0,82.0,0.0
4,0.0,0.5196988582611084,6,9.0,18.0,18.0,1,20.0,0.65,102.0,109.0,82.0,76.0,0.0
4,1.0,0.5248839855194093,7,9.0,19.0,19.0,1,20.0,0.65,109.0,109.0,76.0,76.0,0.0
4,1.0,0.6235458850860596,8,9.0,20.0,20.0,1,20.0,0.65,109.0,109.0,82.0,82.0,0.0
4,1.0,0.5579400062561036,9,9.0,21.0,21.0,1,20.0,0.65,109.0,109.0,76.0,76.0,0.0
4,1.0,0.4797699451446533,10,9.0,22.0,22.0,1,20.0,0.65,109.0,109.0,82.0,82.0,0.0
4,1.0,0.6845331192016602,11,9.0,23.0,23.0,1,20.0,0.65,109.0,109.0,76.0,76.0,0.0
4,1.0,0.5668160915374756,12,9.0,24.0,24.0,1,20.0,0.65,109.0,109.0,82.0,82.0,0.0
4,0.0,0.6203019618988037,13,9.0,-3.0,-3.0,1,20.0,0.65,102.0,109.0,82.0,76.0,0.0
4,0.0,0.5111680030822753,14,9.0,-2.0,-2.0,1,20.0,0.65,102.0,109.0,76.0,82.0,0.0
4,0.0,0.6625990867614746,15,9.0,-1.0,-1.0,1,20.0,0.65,102.0,109.0,76.0,82.0,0.0
4,0.0,0.5047478675842285,16,10.0,0.0,0.0,1,20.0,0.65,109.0,102.0,82.0,76.0,1.0
4,1.0,0.5180389881134033,17,10.0,1.0,1.0,1,20.0,0.65,102.0,102.0,82.0,82.0,0.0
4,1.0,0.6167349815368652,18,10.0,2.0,2.0,1,20.0,0.65,102.0,102.0,82.0,82.0,0.0
4,1.0,0.5825908184051514,19,10.0,3.0,3.0,1,20.0,0.65,102.0,102.0,76.0,76.0,0.0
4,1.0,0.4817459583282471,20,10.0,4.0,4.0,1,20.0,0.65,102.0,102.0,76.0,76.0,0.0
4,1.0,0.4996378421783448,21,10.0,5.0,5.0,1,20.0,0.65,102.0,102.0,82.0,82.0,0.0
4,0.0,0.5377941131591796,22,10.0,6.0,6.0,1,20.0,0.65,109.0,102.0,82.0,76.0,0.0
4,0.0,0.5731790065765381,23,10.0,7.0,7.0,1,20.0,0.65,109.0,102.0,82.0,76.0,0.0
4,1.0,0.5940189361572265,24,10.0,8.0,8.0,1,20.0,0.65,102.0,102.0,82.0,82.0,0.0
4,0.0,0.4581167697906495,25,10.0,9.0,9.0,1,20.0,0.65,109.0,102.0,76.0,82.0,0.0
4,0.0,0.5400581359863281,26,10.0,10.0,10.0,1,20.0,0.65,109.0,102.0,82.0,76.0,0.0
4,0.0,0.6143109798431396,27,10.0,11.0,11.0,1,20.0,0.65,109.0,102.0,82.0,76.0,0.0
4,1.0,0.4403979778289794,28,10.0,12.0,12.0,1,20.0,0.65,102.0,102.0,76.0,76.0,0.0
4,1.0,0.5993611812591553,29,10.0,13.0,13.0,1,20.0,0.65,102.0,102.0,82.0,82.0,0.0
4,0.0,0.5381898880004883,30,10.0,14.0,14.0,1,20.0,0.65,109.0,102.0,76.0,82.0,0.0
4,1.0,0.562615156173706,31,10.0,15.0,15.0,1,20.0,0.65,102.0,102.0,82.0,82.0,0.0
4,1.0,0.5741698741912841,32,10.0,16.0,16.0,1,20.0,0.65,102.0,102.0,82.0,82.0,0.0
4,1.0,0.5573580265045166,33,10.0,17.0,17.0,1,20.0,0.65,102.0,102.0,82.0,82.0,0.0
4,1.0,0.5036590099334716,34,10.0,18.0,18.0,1,20.0,0.65,102.0,102.0,82.0,82.0,0.0
4,1.0,0.4864099025726319,35,10.0,-3.0,-3.0,1,20.0,0.65,102.0,102.0,82.0,82.0,0.0
4,1.0,0.5657320022583008,36,10.0,-2.0,-2.0,1,20.0,0.65,102.0,102.0,76.0,76.0,0.0
4,1.0,0.5581979751586913,37,10.0,-1.0,-1.0,1,20.0,0.65,102.0,102.0,82.0,82.0,0.0
4,0.0,0.6155779361724854,38,11.0,0.0,0.0,1,20.0,0.65,102.0,109.0,76.0,82.0,1.0
4,0.0,0.4493370056152344,39,11.0,1.0,1.0,1,20.0,0.65,102.0,109.0,82.0,76.0,0.0
4,0.0,0.477764129638672,40,11.0,2.0,2.0,1,20.0,0.65,102.0,109.0,76.0,82.0,0.0
4,1.0,0.5732760429382324,41,11.0,3.0,3.0,1,20.0,0.65,109.0,109.0,76.0,76.0,0.0
4,0.0,0.4668538570404053,42,11.0,4.0,4.0,1,20.0,0.65,102.0,109.0,76.0,82.0,0.0
4,1.0,0.4921460151672363,43,11.0,5.0,5.0,1,20.0,0.65,109.0,109.0,76.0,76.0,0.0
4,0.0,0.4725501537322999,44,11.0,6.0,6.0,1,20.0,0.65,102.0,109.0,76.0,82.0,0.0
4,0.0,0.530797004699707,45,11.0,7.0,7.0,1,20.0,0.65,102.0,109.0,76.0,82.0,0.0
4,0.0,0.531264066696167,46,11.0,8.0,8.0,1,20.0,0.65,102.0,109.0,76.0,82.0,0.0
4,1.0,0.6734828948974609,47,11.0,9.0,9.0,1,20.0,0.65,109.0,109.0,82.0,82.0,0.0
4,1.0,0.5573580265045166,48,11.0,10.0,10.0,1,20.0,0.65,109.0,109.0,82.0,82.0,0.0
4,1.0,0.4894840717315674,49,11.0,11.0,11.0,1,20.0,0.65,109.0,109.0,76.0,76.0,0.0
4,1.0,0.4834678173065185,50,11.0,12.0,12.0,1,20.0,0.65,109.0,109.0,76.0,76.0,0.0
4,1.0,0.528681993484497,51,11.0,13.0,13.0,1,20.0,0.65,109.0,109.0,76.0,76.0,0.0
4,1.0,0.5872809886932372,52,11.0,14.0,14.0,1,20.0,0.65,109.0,109.0,82.0,82.0,0.0
4,1.0,0.6162779331207277,53,11.0,15.0,15.0,1,20.0,0.65,109.0,109.0,76.0,76.0,0.0
4,0.0,0.4654099941253663,54,11.0,16.0,16.0,1,20.0,0.65,102.0,109.0,76.0,82.0,0.0
4,1.0,0.5298879146575928,55,11.0,17.0,17.0,1,20.0,0.65,109.0,109.0,82.0,82.0,0.0
4,0.0,0.5569629669189453,56,11.0,18.0,18.0,1,20.0,0.65,102.0,109.0,76.0,82.0,0.0
4,0.0,0.5707058906555176,57,11.0,19.0,-3.0,1,20.0,0.65,102.0,109.0,76.0,82.0,0.0
4,1.0,0.6165080070495604,58,11.0,-3.0,-2.0,1,20.0,0.65,109.0,109.0,76.0,76.0,0.0
4,1.0,0.535998821258545,59,11.0,-2.0,-1.0,1,20.0,0.65,109.0,109.0,76.0,76.0,0.0
4,0.0,0.7015728950500488,0,11.0,-1.0,-1.0,1,20.0,0.65,102.0,109.0,82.0,76.0,0.0
4,1.0,0.620743989944458,1,12.0,0.0,0.0,1,20.0,0.65,102.0,102.0,76.0,76.0,1.0
4,1.0,0.5204970836639404,2,12.0,1.0,1.0,1,20.0,0.65,102.0,102.0,76.0,76.0,0.0
4,0.0,0.5553269386291504,3,12.0,2.0,2.0,1,20.0,0.65,109.0,102.0,82.0,76.0,0.0
4,0.0,0.4903361797332765,4,12.0,3.0,3.0,1,20.0,0.65,109.0,102.0,76.0,82.0,0.0
4,0.0,0.5439920425415039,5,12.0,4.0,4.0,1,20.0,0.65,109.0,102.0,82.0,76.0,0.0
4,0.0,0.6156768798828124,6,12.0,5.0,5.0,1,20.0,0.65,109.0,102.0,82.0,76.0,0.0
4,0.0,0.6757340431213379,7,12.0,6.0,6.0,1,20.0,0.65,109.0,102.0,82.0,76.0,0.0
4,0.0,0.587285041809082,8,12.0,7.0,7.0,1,20.0,0.65,109.0,102.0,76.0,82.0,0.0
4,0.0,0.5120949745178223,9,12.0,8.0,8.0,1,20.0,0.65,109.0,102.0,82.0,76.0,0.0
4,0.0,0.6107110977172852,10,12.0,9.0,9.0,1,20.0,0.65,109.0,102.0,76.0,82.0,0.0
4,1.0,0.5088279247283936,11,12.0,10.0,10.0,1,20.0,0.65,102.0,102.0,82.0,82.0,0.0
4,0.0,0.520704984664917,12,12.0,11.0,11.0,1,20.0,0.65,109.0,102.0,76.0,82.0,0.0
4,1.0,0.5790691375732421,13,12.0,12.0,12.0,1,20.0,0.65,102.0,102.0,82.0,82.0,0.0
4,1.0,0.4838690757751465,14,12.0,13.0,13.0,1,20.0,0.65,102.0,102.0,76.0,76.0,0.0
4,1.0,0.6431241035461426,15,12.0,14.0,14.0,1,20.0,0.65,102.0,102.0,82.0,82.0,0.0
4,0.0,0.4462869167327881,16,12.0,15.0,15.0,1,20.0,0.65,109.0,102.0,76.0,82.0,0.0
4,0.0,0.4605159759521484,17,12.0,16.0,16.0,1,20.0,0.65,109.0,102.0,82.0,76.0,0.0
4,0.0,0.4631221294403076,18,12.0,17.0,17.0,1,20.0,0.65,109.0,102.0,76.0,82.0,0.0
4,0.0,0.4489600658416748,19,12.0,18.0,18.0,1,20.0,0.65,109.0,102.0,82.0,76.0,0.0
4,0.0,0.4242660999298096,20,12.0,19.0,19.0,1,20.0,0.65,109.0,102.0,82.0,76.0,0.0
4,0.0,0.454960823059082,21,12.0,20.0,20.0,1,20.0,0.65,109.0,102.0,76.0,82.0,0.0
4,0.0,0.5444409847259521,22,12.0,21.0,21.0,1,20.0,0.65,109.0,102.0,82.0,76.0,0.0
4,0.0,0.5678050518035888,23,12.0,-3.0,-3.0,1,20.0,0.65,109.0,102.0,82.0,76.0,0.0
4,0.0,0.4556250572204589,24,12.0,-2.0,-2.0,1,20.0,0.65,109.0,102.0,82.0,76.0,0.0
4,0.0,0.4629650115966797,25,12.0,-1.0,-1.0,1,20.0,0.65,109.0,102.0,82.0,76.0,0.0
4,1.0,0.4669680595397948,26,13.0,0.0,0.0,1,20.0,0.65,109.0,109.0,82.0,82.0,1.0
4,0.0,0.6948320865631104,27,13.0,1.0,1.0,1,20.0,0.65,102.0,109.0,76.0,82.0,0.0
4,0.0,0.5035090446472168,28,13.0,2.0,2.0,1,20.0,0.65,102.0,109.0,82.0,76.0,0.0
4,0.0,0.5229160785675049,29,13.0,3.0,3.0,1,20.0,0.65,102.0,109.0,82.0,76.0,0.0
4,0.0,0.5455119609832764,30,13.0,4.0,4.0,1,20.0,0.65,102.0,109.0,82.0,76.0,0.0
4,0.0,0.5307888984680175,31,13.0,5.0,5.0,1,20.0,0.65,102.0,109.0,82.0,76.0,0.0
4,1.0,0.5607759952545166,32,13.0,6.0,6.0,1,20.0,0.65,109.0,109.0,82.0,82.0,0.0
4,0.0,0.5414080619812012,33,13.0,7.0,7.0,1,20.0,0.65,102.0,109.0,76.0,82.0,0.0
